TIMESTAMP_START,TIMESTAMP_END,FC_1_1_1,FC_SSITC_TEST,CO2_1_1_1,CO2_MIXING_RATIO_1_1_1,SC_1_1_1,H2O_1_1_1,FH2O_1_1_1,LE_1_1_1,LE_SSITC_TEST,SLE_1_1_1,H_1_1_1,H_SSITC_TEST,SH_1_1_1,TAU_1_1_1,TAU_SSITC_TEST,T_SONIC_1_1_1,TA_1_1_1,RH_1_1_1,P_1_1_1,VPD_1_1_1,PA_1_1_1,WS_1_1_1,WS_MAX_1_1_1,WD_1_1_1,USTAR_1_1_1,MO_LENGTH_1_1_1,ZL_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,NETRAD,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,ALB,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,FETCH_70,FETCH_90,FETCH_MAX,FETCH_FILTER,NEE_1_1_1
202412050830,202412050900,1.29929,0,420.612,421.129,0.00506601,1.70055,0.404637,18.4331,0,0.340522,23.24,0,0.61544,-0.311341,0,-11.775,-11.758,68.443,0,0.783699,99.9256,8.21116,13.0013,313.559,0.483656,-423.686,-0.0101962,1.29122422529939,0.991287546577682,0.539664710723242,1.07691,170.987,116.407,34.5194,188.137,268.948,30.1015,35.7696,31.8016,31.8142,-2.01099999999997,-2.96799999999996,-1.505,-85.5321,-121.965,-235.657,193.652,290.126,105.918,0,1.29929
202412050900,202412050930,0.90012,0,420.386,420.915,-0.0248671,1.73411,0.536889,24.4488,0,0.168536,72.892,0,1.25676,-0.361467,0,-11.395,-11.367,67.6828,0,0.828137,99.9889,8.74728,13.6564,311.749,0.521367,-169.285,-0.0255191,1.31754696310985,1.16341737996301,0.570681171934032,67.3627,326.651,199.453,48.5372,189.843,273.396,24.4709,35.7041,31.7898,31.7792,-2.14099999999996,-2.93599999999998,-1.55599999999998,-87.8356,-116.894,-226.741,196.649,294.616,107.557,0,0.90012
202412050930,202412051000,0.201861,0,420.134,420.682,-0.0277213,1.78631,0.638915,29.0775,0,0.261423,109.137,0,2.03884,-0.370365,0,-10.792,-10.73,66.305,0,0.908377,100.04,9.01674,14.373,315.8,0.528257,-117.651,-0.0367187,1.39940344432905,1.33199849849765,0.580776204746717,131.374,479.746,277.135,59.0342,192.167,278.894,21.3527,35.6479,31.7762,31.6988,-2.15199999999999,-2.839,-1.56699999999995,-89.0222,-106.087,-209.028,195.957,293.58,107.179,0,0.201861
202412051000,202412051030,-0.638584,0,419.886,420.454,-0.0272571,1.83919,0.76598,34.8387,0,0.264192,146.173,0,2.11348,-0.354255,0,-10.192,-10.07,64.829,0,0.999166,100.11,8.95909,13.6643,321.973,0.517113,-82.4413,-0.0524009,1.43682984378805,1.3917722514837,0.601480673006207,187.267,620.199,344.155,67.2541,194.927,284.561,19.561,35.6063,31.7658,31.6725,-2.04499999999996,-2.72399999999999,-1.59999999999997,-88.6951,-91.9391,-187.297,187.32,280.639,102.455,0,-0.638584
202412051030,202412051100,-1.18082,0,419.66,420.234,-0.0248123,1.86331,0.876662,39.8534,0,0.120221,192.692,0,1.64951,-0.391506,0,-9.73399999999998,-9.553,63.0747,0,1.09263,100.139,9.49646,14.709,326.095,0.544078,-72.8567,-0.0592945,1.41781169412585,1.31714084288659,0.603887406724134,236.125,750.706,403.439,74.9275,197.041,289.427,18.5797,35.5818,31.7221,31.6519,-1.851,-2.512,-1.61899999999997,-86.3569,-76.7049,-164.455,194.472,291.354,106.367,0,-1.18082
202412051100,202412051130,-1.12226,0,419.458,420.051,-0.0220977,1.91487,0.788524,35.825,0,0.256367,186.348,0,2.04485,-0.326911,0,-9.11799999999999,-8.911,61.6596,0,1.19312,100.178,8.86453,13.4044,320.151,0.497686,-57.6788,-0.0748975,1.30295433534718,1.43076203472136,0.550447091008754,270.14,852.626,446.631,80.4776,198.855,294.868,18.0205,35.5738,31.7229,31.6469,-1.78899999999999,-2.24399999999997,-1.57499999999999,-81.7968,-62.9804,-141.206,195.022,292.179,106.667,0,-1.12226
202412051130,202412051200,-0.78487,0,419.201,419.811,-0.0281068,1.96416,0.734532,33.3529,0,0.244421,196.613,0,1.93915,-0.315092,0,-8.50799999999998,-8.30199999999996,60.3169,0,1.29512,100.196,8.76871,13.208,322.527,0.48913,-51.9036,-0.0832313,1.29789059631388,1.31675738084128,0.5472631907958,292.792,927.65,475.223,84.525,201.339,299.245,17.7867,35.5807,31.6585,31.646,-1.66299999999995,-1.96499999999997,-1.49099999999999,-76.1859,-51.0252,-117.637,193.23,289.494,105.687,0,-0.78487
202412051200,202412051230,-2.03971,0,419.026,419.658,-0.0189936,2.0246,0.914717,41.5073,0,0.298759,246.694,0,2.20636,-0.352222,0,-7.774,-7.60599999999999,58.9107,0,1.41543,100.208,7.81617,12.7297,317.476,0.517802,-49.0807,-0.0880183,1.34287378409142,1.27211634688027,0.54430598012515,302.101,973.423,488.501,86.0531,203.628,303.975,17.6156,35.5967,31.7069,31.6557,-1.53799999999995,-1.678,-1.36799999999999,-69.803,-41.273,-98.1246,203.118,304.308,111.096,0,-2.03971
202412051230,202412051300,-0.711146,0,418.822,419.472,-0.022188,2.07535,0.605568,27.4638,0,0.250178,173.085,0,1.86026,-0.217445,0,-7.22499999999997,-7.01799999999997,57.6999,0,1.52481,100.194,8.07847,13.2796,319.715,0.407327,-34.0497,-0.126873,1.32818673385936,1.45320335810237,0.520690887187398,302.058,989.7,489.065,86.0777,205.581,306.51,17.6004,35.6159,31.7657,31.6796,-1.35999999999996,-1.39400000000001,-1.22299999999996,-63.3356,-33.6518,-81.2142,173.693,260.224,95.0016,0,-0.711146
202412051300,202412051330,-1.58102,0,418.688,419.354,-0.0145136,2.12262,0.751642,34.0705,0,0.232361,214.221,0,1.78128,-0.275725,0,-6.66999999999996,-6.45399999999995,56.5101,0,1.63716,100.193,7.44037,11.9165,307.901,0.459168,-39.4094,-0.109619,1.19508577098048,1.3428551671718,0.510099990198,288.185,974.933,474.429,83.8801,206.932,309.296,17.6806,35.6442,31.8071,31.7159,-1.29299999999995,-1.154,-1.13200000000001,-57.103,-27.8092,-68.1033,194.333,291.146,106.29,0,-1.58102
202412051330,202412051400,-1.44192,0,418.495,419.184,-0.0208867,2.18745,0.688743,31.1987,0,0.317651,194.787,0,2.21532,-0.23291,0,-5.92999999999995,-5.75099999999998,55.1943,0,1.77985,100.205,6.65636,11.6395,305.179,0.422551,-33.7807,-0.127884,1.24588522745877,1.38531945774251,0.490761652943667,262.447,929.476,445.884,80.1156,208.586,311.907,17.9702,35.6678,31.8439,31.7616,-1.22399999999999,-0.93199999999996,-1.029,-51.4838,-23.3482,-57.8813,187.542,280.973,102.576,0,-1.44192
202412051400,202412051430,-1.02336,0,418.415,419.117,-0.00868555,2.22566,0.636146,28.8026,0,0.186798,174.634,0,1.57103,-0.270548,0,-5.46899999999999,-5.25199999999995,54.0629,0,1.89547,100.202,6.82745,11.248,302.584,0.455851,-47.3071,-0.0913183,1.10382063760377,1.47078210486802,0.479405882316853,226.522,853.252,403.882,75.045,209.186,311.501,18.5896,35.6954,31.8633,31.7972,-1.14799999999997,-0.772999999999968,-0.903999999999996,-46.5245,-19.9348,-50.7006,203.043,304.195,111.054,0,-1.02336
202412051430,202412051500,-0.949139,0,418.288,419,-0.0137245,2.25626,0.611187,27.6631,0,0.149346,153.392,0,1.13269,-0.2833,0,-5.06799999999998,-4.89099999999996,53.3346,0,1.97888,100.214,7.0318,12.002,305.96,0.466759,-57.8232,-0.0747105,1.27988280713509,1.53812223181384,0.48959983660128,180.547,752.323,350.236,69.5325,209.486,309.642,19.8787,35.7152,31.8655,31.8057,-1.01599999999996,-0.66799999999995,-0.831999999999994,-42.4086,-17.3105,-46.3824,203.467,304.83,111.286,0,-0.949139
202412051500,202412051530,-0.619098,0,418.379,419.101,0.00990099,2.27972,0.584794,26.4635,0,0.114445,125.092,0,0.635995,-0.313758,0,-4.90999999999997,-4.68799999999999,53.0727,0,2.02071,100.219,7.2879,11.6176,304.177,0.491384,-82.7331,-0.0522161,1.24282742164791,1.15278792498881,0.496237846198776,123.63,625.502,283.616,62.6946,209.199,306.49,22.1685,35.7243,31.8691,31.796,-0.948999999999955,-0.578999999999951,-0.763999999999953,-39.1112,-15.3227,-44.6664,209.738,314.226,114.717,0,-0.619098
202412051530,202412051600,0.272089,0,418.466,419.19,0.00930838,2.28952,0.443504,20.0688,0,0.0477682,75.111,0,0.152004,-0.276055,0,-4.86599999999999,-4.63999999999999,53.1075,0,2.02661,100.222,6.98641,11.2884,305.848,0.460953,-113.742,-0.0379808,1.2481426200559,0.997145425702791,0.472974629340729,60.584,477.717,208.631,54.082,208.673,302.639,26.0778,35.7201,31.8598,31.764,-0.843999999999994,-0.529999999999973,-0.736999999999966,-36.775,-13.9282,-45.7405,207.085,310.25,113.265,0,0.272089
202412051600,202412051630,0.81283,0,418.253,418.981,-0.0228886,2.29894,0.378385,17.1212,0,0.0458946,36.1814,0,0.175048,-0.234902,0,-4.81199999999995,-4.584,53.1032,0,2.03535,100.224,6.65174,10.6235,311.996,0.425248,-185.397,-0.0233013,1.06836323411095,1.03252602872761,0.440469068153486,-1.58142,318.125,131.613,43.0924,208.171,298.273,33.204,35.7052,31.8537,31.7125,-0.812999999999988,-0.517999999999972,-0.718999999999994,-35.4451,-13.2586,-50.9504,205.529,307.92,112.414,0,0.81283
202412051630,202412051700,1.75658,0,418.349,419.081,0.0103471,2.3019,0.281805,12.754,0,0.0144689,-2.30123,1,-0.730904,-0.179412,0,-5.02199999999999,-4.81699999999995,54.1295,0,1.95612,100.252,6.11521,10.0903,311.36,0.37143,1942.76,0.00222364,0.955790248956328,0.959369063499548,0.405450366876144,-53.1304,153.572,60.7652,28.2015,207.581,293.276,48.5378,35.6705,31.7488,31.6557,-0.84499999999997,-0.560999999999979,-0.704999999999984,-35.1921,-14.0701,-59.8929,197.081,295.263,107.793,0,1.75658
202412051700,202412051730,2.00818,0,418.576,419.328,0.0244836,2.3393,0.104304,4.72371,0,0.183143,-18.329,0,-2.18017,-0.0864271,0,-5.642,-5.50899999999996,57.9803,0,1.70025,100.262,4.46848,8.01333,313.191,0.257452,81.2319,0.0531811,0.898534918631435,0.499135252211262,0.297126908912673,-79.0611,32.9343,12.0402,10.1464,206.529,287.484,4.88569,35.6053,31.5414,31.5462,-0.80699999999996,-0.628999999999962,-0.678999999999974,-36.238,-18.7404,-70.94,188.493,282.397,103.096,0,2.00818
202412051730,202412051800,-9999,-9999,418.995,419.752,0.0455574,2.33849,0.0240388,1.08968,0,-0.00396816,-7.19178,1,-3.12875,-9999,-9999,-6.56199999999995,-6.49799999999999,62.5365,0,1.40555,100.304,2.84062,5.14683,302.211,0.0890266,8.56301,0.504496,0.667526029455032,0.355880597953864,0.149002684539575,-79.3489,0,0,0,205.076,280.473,-125.222,35.5228,31.4624,31.4693,-0.72199999999998,-0.764999999999986,-0.665999999999997,-38.4438,-27.8289,-83.2224,-9999,-9999,-9999,-9999,-9999
202412051800,202412051830,0.90636,0,419.229,419.985,0.0254048,2.32833,0.0173134,0.785303,0,-0.050188,-12.8504,0,-2.0854,-0.0138252,0,-7.12799999999999,-7.15599999999995,65.5203,0,1.2298,100.343,2.63647,4.38515,279.884,0.10261,7.33966,0.588583,0.351691626286439,0.312965333543509,0.146460916288271,-77.9754,0,0,0,203.947,277.233,-88.6829,35.4471,31.3912,31.4067,-0.841999999999985,-0.99799999999999,-0.771999999999991,-41.3951,-38.9202,-95.8135,-9999,-9999,-9999,-9999,0.90636
202412051830,202412051900,0.541113,1,419.665,420.412,0.0476729,2.28876,0.0140667,0.638607,1,-0.196348,-6.76982,1,-3.02282,-0.0116201,0,-8.13999999999999,-8.10599999999999,69.3339,0,1.01623,100.36,2.46613,3.84485,273.515,0.0938947,10.6761,0.404641,0.276614533240754,0.441738610492676,0.116865307084695,-75.9517,0,0,0,202.685,274.098,-64.9161,35.4019,31.3622,31.3675,-1.012,-1.25099999999998,-0.877999999999986,-44.7563,-49.8727,-107.489,-9999,-9999,-9999,-9999,0.541113
202412051900,202412051930,0.737655,0,419.489,420.232,-0.0191978,2.28438,0.0335405,1.52294,0,-0.0217564,-13.9854,0,-0.543645,-0.018685,0,-8.21599999999995,-8.27599999999995,70.1571,0,0.975911,100.405,2.58328,4.12975,289.343,0.119,10.5238,0.410498,0.397010075438899,0.492111775920878,0.15647779395173,-70.3509,0,0,0,208.327,274.524,-190.766,35.3466,31.3232,31.3254,-1.154,-1.47399999999999,-1.00799999999998,-48.235,-59.2054,-118.082,-9999,-9999,-9999,-9999,0.737655
202412051930,202412052000,0.827883,0,419.652,420.419,0.0178142,2.33517,0.0911795,4.13935,0,0.252123,-16.0864,0,0.606122,-0.0397923,0,-8.05499999999995,-8.08599999999996,70.6599,0,0.973783,100.401,3.19309,4.8381,301.232,0.173728,28.4673,0.151753,0.422654705403832,0.309228232863689,0.205639490370892,-61.6157,0,0,0,220.693,279.033,-121.354,35.3415,31.3308,31.3329,-1.44799999999998,-1.733,-1.19799999999998,-51.7118,-66.3133,-125.23,-9999,-9999,-9999,-9999,0.827883
202412052000,202412052030,-9999,-9999,420.226,420.978,0.0628537,2.28855,0.0156764,0.71217,0,-0.232224,-9999,-9999,-2.36079,-0.00660493,1,-8.89699999999999,-8.82499999999999,73.3473,0,0.835023,100.384,2.3166,3.84862,273.999,0.0706855,14.6229,0.295426,0.339714586086615,0.368910558265821,0.111212858968736,-75.6012,0,0,0,200.873,271.919,-54.3719,35.2751,31.2704,31.2727,-1.42499999999995,-1.79299999999995,-1.15499999999997,-54.6515,-69.9309,-129.32,-9999,-9999,-9999,-9999,-9999
202412052030,202412052100,1.06964,0,420.054,420.795,-0.018818,2.2691,0.0574,2.60819,0,-0.0969507,-24.8823,0,-0.707122,-0.0406391,0,-8.96499999999997,-9.04699999999997,74.0081,0,0.800331,100.402,3.26018,5.62192,296.92,0.175245,18.8903,0.228689,0.619636183578719,0.375833739837178,0.219403509543489,-77.151,0,0,0,199.991,272.904,-126.462,35.214,31.213,31.2159,-1.47199999999998,-1.94299999999998,-1.24899999999997,-57.1747,-74.2535,-136.782,-9999,-9999,-9999,-9999,1.06964
202412052100,202412052130,1.14554,0,420.401,421.143,0.0381092,2.2639,0.0727827,3.30808,0,-0.0260014,-22.7354,0,-0.951575,-0.0726947,0,-9.32299999999998,-9.34399999999999,75.5711,0,0.734847,100.387,3.9899,6.75378,297.37,0.234268,49.383,0.0874794,0.626326592122672,0.561964411684583,0.258888199808334,-78.0041,0,0,0,199.183,273.237,-92.3665,35.1741,31.1788,31.1813,-1.63799999999998,-2.12,-1.35499999999996,-59.8227,-78.7241,-143.889,195.152,292.373,106.738,0,1.14554
202412052130,202412052200,1.13311,0,420.476,421.207,0.00820704,2.23862,0.0833879,3.79011,0,-0.126165,-22.2795,0,-0.00273479,-0.0754249,0,-9.36699999999996,-9.34499999999997,74.7252,0,0.760243,100.377,3.97694,6.13082,297.651,0.238637,53.262,0.0811085,0.554981080758615,0.489784646553973,0.287659173328437,-77.8049,0,0,0,199.207,273.102,-83.7828,35.1191,31.1331,31.1354,-1.73599999999999,-2.25700000000001,-1.42499999999995,-62.4612,-82.4405,-150.294,182.045,272.737,99.5699,0,1.13311
202412052200,202412052230,1.308,0,420.31,421.036,-0.0182224,2.22859,0.112951,5.13406,0,-0.0501061,-23.8011,0,-0.189049,-0.0982251,0,-9.375,-9.404,74.7399,0,0.75628,100.381,4.42561,6.73782,299.633,0.27229,74.0667,0.0583258,0.636514728816231,0.476361207488603,0.315583427955271,-77.7775,0,0,0,199.026,273.01,-89.8704,35.0596,31.0847,31.087,-1.77199999999999,-2.35999999999996,-1.48099999999999,-64.9584,-85.5008,-155.889,187.857,281.444,102.748,0,1.308
202412052230,202412052300,1.03255,0,420.497,421.219,0.0205256,2.21178,0.0740967,3.36855,0,-0.0840368,-19.6207,0,-0.562679,-0.0691072,0,-9.61099999999999,-9.57999999999998,75.2051,0,0.732156,100.376,3.76478,6.55194,300.558,0.228322,52.9704,0.0815549,0.693571193173419,0.456256506802917,0.285087530418291,-77.2531,0,0,0,198.793,272.11,-68.5892,35.0018,31.0339,31.0368,-1.84399999999999,-2.45299999999997,-1.52799999999996,-67.1798,-87.9959,-160.92,176.989,265.162,96.8045,0,1.03255
202412052300,202412052330,1.04924,0,420.544,421.257,0.00524857,2.19102,0.0343824,1.56335,0,-0.103824,-17.8626,0,-0.59648,-0.0384353,0,-9.73199999999997,-9.76599999999996,75.6071,0,0.709796,100.385,2.87329,4.5794,291.506,0.170206,24.1054,0.179213,0.435722388683437,0.326585364032132,0.20008823053843,-76.134,0,0,0,198.622,270.45,-94.9964,34.9325,30.9672,30.9688,-1.85599999999999,-2.51399999999995,-1.55799999999999,-69.1055,-89.9604,-165.199,-9999,-9999,-9999,-9999,1.04924
202412052330,202412060000,1.15952,0,420.836,421.545,0.0321587,2.17411,0.0532923,2.4236,0,-0.0846943,-20.4405,0,-0.595021,-0.0542361,0,-9.94899999999996,-9.95099999999996,76.1338,0,0.684374,100.39,3.32426,4.98571,296.859,0.202112,35.2717,0.122478,0.472057199923908,0.469386834071856,0.226919809624457,-75.8639,0,0,0,198.67,270.443,-92.0306,34.8734,30.9085,30.8939,-1.916,-2.59999999999997,-1.61699999999996,-70.5277,-91.8442,-168.773,192.694,288.69,105.394,0,1.15952
202412060000,202412060030,1.01743,0,421.248,421.952,0.0453415,2.159,0.0696968,3.17029,0,-0.0757295,-18.5301,0,-0.706568,-0.0620806,0,-10.174,-10.172,76.9404,0,0.649834,100.4,3.74001,5.94489,297.556,0.216132,47.5832,0.0907884,0.56172591181109,0.455150524552043,0.264494234341696,-75.717,0,0,0,198.617,270.448,-86.4236,34.8165,30.8709,30.8295,-1.96999999999997,-2.67999999999995,-1.67199999999997,-71.6755,-93.403,-171.864,179.86,269.463,98.3745,0,1.01743
202412060030,202412060100,1.08578,0,421.807,422.5,0.061724,2.11759,0.00738646,0.336197,1,-0.208209,-14.5026,0,-2.14176,-0.0311542,0,-10.808,-10.837,79.538,0,0.546952,100.373,2.71174,4.34336,305.231,0.152934,21.5354,0.2006,0.436393171348957,0.30571032040152,0.175368754343526,-74.6937,0,0,0,197.23,267.652,-57.5036,34.7479,30.8086,30.7626,-1.95499999999998,-2.71099999999996,-1.67199999999997,-72.8482,-94.4482,-174.676,-9999,-9999,-9999,-9999,1.08578
202412060100,202412060130,1.00197,0,421.968,422.653,0.0178644,2.1025,0.0148768,0.677166,0,-0.0758793,-13.0171,0,-0.226219,-0.0334821,0,-10.796,-10.908,79.4263,0,0.54687,100.388,2.77666,5.23068,299.09,0.158512,26.7177,0.161691,0.609142019565224,0.340631765987848,0.209149946210847,-74.1491,0,0,0,197.623,267.518,-108.222,34.6799,30.755,30.6914,-1.98699999999997,-2.786,-1.73899999999998,-73.9344,-95.8207,-177.337,-9999,-9999,-9999,-9999,1.00197
202412060130,202412060200,0.886309,0,422.045,422.734,0.00846866,2.11083,0.0572846,2.60711,0,0.0418346,-24.6221,0,0.510952,-0.0770338,0,-10.702,-10.749,78.7439,0,0.572197,100.394,3.87872,6.24948,306.135,0.240499,49.3362,0.0875625,0.55699820466497,0.443375687199919,0.289834780521593,-74.9501,0,0,0,197.842,269.035,-91.5379,34.6334,30.7215,30.6391,-2.10999999999996,-2.89400000000001,-1.83799999999997,-74.8552,-97.0812,-179.509,182.08,272.789,99.5889,0,0.886309
202412060200,202412060230,0.784445,0,422.728,423.415,0.0755231,2.0984,0.047501,2.16225,0,-0.0625245,-22.3934,0,-0.64482,-0.069431,0,-10.883,-10.949,79.5349,0,0.542187,100.39,3.54461,5.65174,312.837,0.22824,46.3653,0.093173,0.525010476085954,0.394161134563011,0.260341698542512,-73.6758,0,0,0,198.576,268.446,-75.3884,34.5726,30.6672,30.5783,-2.13899999999995,-2.928,-1.85399999999998,-75.7753,-97.6359,-181.642,190.271,285.06,104.069,0,0.784445
202412060230,202412060300,0.943626,0,422.738,423.453,0.00109225,2.16266,0.125151,5.6948,0,0.322885,-5.55169,0,1.25909,-0.0597647,0,-10.44,-10.558,79.4976,0,0.560359,100.441,3.30885,5.3915,301.832,0.211864,149.639,0.0288695,0.516699138764523,0.415040961833889,0.264468712705303,-41.1545,0,0,0,234.453,273.302,87.7891,34.5279,30.636,30.5179,-2.113,-3.01799999999997,-1.947,-76.5866,-97.8478,-182.591,177.027,265.218,96.8249,0,0.943626
202412060300,202412060330,0.887737,0,422.49,423.215,-0.0273828,2.19978,0.0669139,3.0435,0,0.186016,-6.3004,0,1.46745,-0.0280241,1,-10.09,-10.1,77.95,0,0.6249,100.397,2.56632,4.51086,298.392,0.145236,42.4646,0.101732,0.688870815175095,0.376188782395222,0.178920373350829,-56.0652,0,0,0,219.942,272.956,-98.7953,34.4898,30.6131,30.4832,-2.19199999999995,-2.97799999999995,-1.94199999999995,-76.5832,-94.2162,-173.116,-9999,-9999,-9999,-9999,0.887737
202412060330,202412060400,0.884148,0,422.756,423.479,0.0293425,2.18466,0.0400049,1.82006,0,-0.0758973,-8.09858,0,-0.906121,-0.0280523,0,-10.354,-10.382,79.1742,0,0.577169,100.412,2.79095,4.66806,311.186,0.145221,33.0284,0.130797,0.554506086531068,0.322597272152137,0.167253101615486,-62.4772,0,0,0,211.97,271.018,-67.4439,34.4284,30.5944,30.4133,-2.17399999999998,-2.90599999999995,-1.88,-75.2924,-91.0192,-168.795,-9999,-9999,-9999,-9999,0.884148
202412060400,202412060430,1.4258,1,423.443,424.157,0.0759523,2.15174,-0.0162213,-0.738251,1,-0.165502,-12.8617,1,-1.1478,-9999,-9999,-10.715,-10.739,80.2158,0,0.532983,100.404,1.43275,3.29183,292.83,0.160762,28.2118,0.153127,1.05124212244373,0.664529156621438,0.0627693396492268,-60.8659,0,0,0,210.331,267.307,-58.3068,34.3543,30.6522,30.3349,-2.07599999999996,-2.87399999999997,-1.83599999999996,-74.5628,-90.8222,-169.91,-9999,-9999,-9999,-9999,1.4258
202412060430,202412060500,-9999,-9999,424.062,424.762,0.0685872,2.10859,0.0171399,-9999,-9999,-0.217633,-9999,-9999,-2.27699,0.0114457,1,-11.439,-11.445,83.1622,0,0.428769,100.405,1.73941,3.12898,207.983,0.0925748,-16.1037,-0.268261,0.47182729891349,0.442481638037105,0.0648782706304661,-67.9909,0,0,0,198.434,262.263,-61.2166,34.2712,30.5957,30.2338,-1.99899999999997,-2.88499999999999,-1.82799999999997,-74.316,-91.8125,-173.019,-9999,-9999,-9999,-9999,-9999
202412060500,202412060530,0.98725,1,424.186,424.861,0.0137037,2.04637,-0.00478275,-0.21794,1,-0.314748,-4.80372,1,-2.02498,0.00614181,1,-11.927,-12.072,84.8721,0,0.366351,100.411,1.96883,2.93469,194.332,0.0677302,5.6489,0.764751,0.392880388922634,0.619767698416108,0.041837662458603,-66.7086,0,0,0,197.034,259.831,-81.6034,34.1908,30.4681,30.1299,-2.05599999999998,-2.971,-1.88899999999995,-74.6708,-94.7447,-179.849,-9999,-9999,-9999,-9999,0.98725
202412060530,202412060600,0.739438,0,425.263,425.924,0.119782,2.00617,-0.00104781,-0.0477686,0,-0.203874,-1.10105,0,-1.58103,-9999,-9999,-12.494,-12.56,86.5454,0,0.313257,100.413,1.98659,2.62593,199.948,0.0231234,0.980716,4.40495,0.318469778785994,0.348403501704561,0.0387990979276581,-67.5711,0,0,0,194.54,258.115,-64.6926,34.1198,30.4802,30.0511,-2.12399999999997,-3.06599999999997,-1.95699999999999,-75.6801,-97.7677,-185.557,-9999,-9999,-9999,-9999,0.739438
202412060600,202412060630,0.991379,0,426.459,427.073,0.133441,1.89246,-0.0109752,-0.500682,0,-0.578599,-2.52824,0,-2.31842,-9999,-9999,-13.268,-13.274,86.5003,0,0.296644,100.412,1.86848,2.56071,226.117,0.0241435,0.486143,8.88627,0.348093378276577,0.185827877348906,0.0444103591518916,-67.5884,0,0,0,194.251,257.516,-56.0282,34.052,30.4236,29.9806,-2.23899999999998,-3.17899999999997,-2.05799999999999,-76.8939,-100.111,-189.61,-9999,-9999,-9999,-9999,0.991379
202412060630,202412060700,0.86932,1,426.718,427.321,0.0288447,1.86358,-0.00920802,-0.42017,1,-0.147084,-2.56395,1,-0.88462,0.0027216,1,-13.408,-13.546,87.0718,0,0.277863,100.394,2.39404,3.09811,223.046,0.0449614,3.09552,1.39556,0.247738571885768,0.207973556011335,0.0548455102993855,-67.7849,0,0,0,194.268,257.939,-70.851,33.9921,30.3671,29.9034,-2.32799999999997,-3.26900000000001,-2.12899999999996,-78.064,-101.972,-192.903,-9999,-9999,-9999,-9999,0.86932
202412060700,202412060730,0.812767,0,426.963,427.571,0.0274149,1.87469,-0.0102877,-0.469345,0,0.0565272,-3.06205,0,0.686167,-0.00228192,0,-13.218,-13.334,86.0934,0,0.304076,100.389,2.41578,3.03015,228.48,0.0411875,1.99248,2.16815,0.176890644184479,0.171004678298578,0.0547685128518203,-68.0679,0,0,0,194.672,258.511,-71.1246,33.9343,30.3089,29.8294,-2.42099999999999,-3.35999999999996,-2.20399999999995,-79.1117,-103.481,-195.555,-9999,-9999,-9999,-9999,0.812767
202412060730,202412060800,-9999,-9999,427.445,428.038,0.0537994,1.83664,-0.00154969,-9999,-9999,-0.193911,-1.6398,1,-1.03175,-9999,-9999,-13.586,-13.652,86.5565,0,0.286453,100.392,1.84735,2.98217,225.144,0.0381937,2.9669,1.45607,0.409215102360604,0.254712779420272,0.0539847200604023,-65.9283,0,0,0,194.496,257.666,593.359,33.8678,30.2432,29.7543,-2.46499999999997,-3.41399999999999,-2.24599999999998,-79.9513,-104.361,-196.811,-9999,-9999,-9999,-9999,-9999
202412060800,202412060830,-9999,-9999,428,428.601,0.062,1.84376,0.0348452,-9999,-9999,0.036299,-9999,-9999,-0.143205,-9999,-9999,-13.522,-13.696,87.2249,0,0.271235,100.416,1.79621,2.86922,203.245,0.0235527,-0.270267,-15.9842,0.272995054900267,0.285667113963088,0.0712926363658969,-38.9116,49.8702,40.6612,15.7319,196.299,260.14,43.1054,33.8076,30.2036,29.6896,-2.53999999999996,-3.44299999999998,-2.28999999999996,-80.5534,-104.386,-196.065,-9999,-9999,-9999,-9999,-9999
202412060830,202412060900,0.764026,1,426.792,427.504,-0.134063,2.10409,0.191984,8.747,0,1.31629,20.1477,1,5.76022,-0.0214912,0,-11.701,-11.913,86.1781,0,0.339009,100.429,2.48499,4.17589,223.221,0.126725,-8.82295,-0.489632,0.437751070815366,0.324799938423639,0.187229004163351,13.5488,179.367,121.586,35.5944,198.491,270.934,29.6994,33.8147,30.2053,29.7096,-2.84899999999999,-3.495,-2.37799999999999,-80.7302,-102.266,-191.839,-9999,-9999,-9999,-9999,0.764026
202412060900,202412060930,-9999,-9999,424.691,425.467,-0.231467,2.29588,0.463309,21.0715,0,0.960889,17.2461,1,6.06742,-0.072834,0,-9.95499999999998,-10.022,80.8687,0,0.545549,100.417,3.63828,5.46579,238.877,0.234157,-65.0229,-0.0664381,0.537878239009536,0.538835782033822,0.256480213661795,74.4891,330.904,201.792,48.9297,201.564,279.938,24.3527,33.8232,30.1746,29.7271,-2.92999999999995,-3.39999999999998,-2.33799999999997,-79.4443,-93.6002,-179.537,196.542,294.456,107.499,0,-9999
